,zcr,ste,rms,peak,cent,rolloff,cen_eas,cen_wes,bak_sou,bak_nor,vic_sou,vic_nor,train
6415,-0.4755258244731113,0.4310174155511776,0.6824406367822223,0.25052568104881573,-1.065908819869806,-0.8865691497199504,0,0,0,0,0,0,0
6416,-0.3018260903244282,0.4938911364977143,0.7492020868704203,0.25052568104881573,-1.0674418756898947,-2.3565576768671157,0,0,0,0,0,0,0
6417,-0.417374174345074,0.27387737077036683,0.5094132427510529,0.1278303364001523,-0.9042263897748352,-1.8525616104166582,0,0,0,0,0,0,0
6418,-0.6983146139246832,0.3982178912121857,0.6470758289092087,0.1278303364001523,-0.6715735760836831,-0.6345711164947209,0,0,0,0,0,0,0
6419,-0.983786350916867,0.7315723144934332,0.990522564491261,0.3876555800782726,-1.091627566287535,-1.8253853519315855,0,0,0,0,0,0,0
6420,-0.9807654859751505,0.9916217294936417,1.2374123167731996,0.3876555800782726,-1.3598026859283887,-2.2824406082714606,0,0,0,0,0,0,0
6421,-0.8818321591339442,1.0714086665034748,1.310074001259119,0.3804382068636453,-1.3645058579943956,-1.9686783512165196,0,0,1,0,0,0,1
6422,-0.9482911878517013,0.7301227671587031,0.9890993761987817,0.6546981969710202,-1.3279136042661286,-2.594967580849807,0,0,1,0,0,0,1
6423,-0.9256347007888296,0.2627724492351781,0.49682521773127963,0.6546981969710202,-1.238900556691147,-1.8883848602378914,1,0,0,0,0,0,1
6424,-0.6439390449737912,-0.022628900555060293,0.15395686726365074,-0.07425592156094993,-1.0379970087202912,-0.8099815121711059,1,0,0,0,0,0,1
6425,-0.059401678751700666,-0.2939691952719779,-0.21648272727179782,-0.2113857245661763,-0.8646046549209969,-0.17010415329528147,0,0,0,0,0,0,0
6426,-0.062422543693417154,-0.3399719281674192,-0.285041986355455,-0.37016783926374547,-0.10407538839597663,0.31165679257647866,0,0,0,0,0,0,0
6427,-0.14700676206147148,-0.3428596879246367,-0.28941223368385993,-0.37016783926374547,-0.775573834373416,-0.06016383487839151,0,0,0,0,0,0,0
6428,-0.11604289640887995,-0.3582608287637211,-0.31285809323940417,-0.4206894517661363,-0.14719478587711002,0.24865728427017267,0,0,0,0,0,0,0
6429,-0.19383016865807293,-0.3104858077812695,-0.2408730502413198,-0.4206894517661363,-0.5433389961785414,0.1523050950958198,0,0,0,0,0,0,0
6430,-0.22479403431066444,-0.3340163583945224,-0.2760544573881967,-0.4062547053368818,-0.243138604670305,0.2498925687467658,0,0,0,0,0,0,0
6431,-0.18250192512663707,-0.39110905819679576,-0.36366898612095433,-0.3990373321222545,-0.5143972949868115,0.24742199979357812,0,0,0,0,0,0,0
6432,0.18000186787930994,-0.4591018389554508,-0.4726137157420579,-0.08147329477557719,0.11404158905666395,0.5031258864485885,0,0,0,0,0,0,0
6433,0.2834664921330911,-0.4149591191391698,-0.4012817573017206,-0.08147329477557719,-0.07752822363435877,0.36230345611684345,0,0,0,0,0,0,0
6434,-0.0948968418168667,-0.2545048530295094,-0.15917360797026442,0.1422650828294068,-0.3109969740817083,0.08683501783632476,0,0,0,0,0,0,0
6435,-0.36752990280675607,-0.16371720056139,-0.0320998533274679,0.1422650828294068,-0.42339957717435855,-0.05028155906563802,0,0,0,0,0,0,0
6436,-0.1394545997071809,-0.230042766114888,-0.12430416518172704,-0.00929956262930459,-0.560762900219839,-0.19975098073354336,0,0,0,0,0,0,0
6437,-0.040521272865974234,-0.31684501741954635,-0.2503299958656874,-0.00929956262930459,-0.309593400204399,-0.02681115401034742,0,0,0,0,0,0,0
6438,-0.09263119311057944,-0.3176776277066341,-0.251570957530414,-0.016516935843931848,-0.29806712052482043,0.15971680195538562,0,0,0,0,0,0,0
6439,-0.16739760041805593,-0.19291785707115447,-0.07228690538992856,-0.016516935843931848,-0.3316432528528326,0.09424672469589059,0,0,0,0,0,0,0
6440,-0.0956520580522955,-0.18540751166401884,-0.06189118261504154,0.048439423087713485,-0.6091182288531046,-0.47892527244384564,0,0,0,0,0,0,0
6441,-0.032213894276254866,-0.24863120717814366,-0.15075657451136293,0.048439423087713485,-0.6000381820507743,-0.15528073957614985,0,0,0,0,0,0,0
